current_density_A_per_cm2,voltage_V
0.010000,1.068737
0.033515,0.997459
0.057030,0.946980
0.080546,0.905705
0.104061,0.869443
0.127576,0.836151
0.151091,0.804618
0.174606,0.774008
0.198121,0.743635
0.221637,0.712835
0.245152,0.680826
0.268667,0.646515
0.292182,0.608060
0.315697,0.561630
0.339212,0.496046
0.362728,0.321659
0.386243,0.307148
0.409758,0.292970
0.433273,0.279087
0.456788,0.265471
0.480303,0.252096
0.503819,0.238939
0.527334,0.225982
0.550849,0.213207
0.574364,0.200600
0.597879,0.188148
0.621394,0.175839
0.644910,0.163662
0.668425,0.151610
0.691940,0.139673
0.715455,0.127844
0.738970,0.116116
0.762485,0.104483
0.786001,0.092939
0.809516,0.081479
0.833031,0.070099
0.856546,0.058793
0.880061,0.050000
0.903576,0.050000
0.927092,0.050000
0.950607,0.050000
0.974122,0.050000
0.997637,0.050000
1.021152,0.050000
1.044668,0.050000
1.068183,0.050000
1.091698,0.050000
1.115213,0.050000
1.138728,0.050000
1.162243,0.050000
