current_density_A_per_cm2,voltage_V
0.010000,1.061761
0.021533,1.021938
0.033066,0.989552
0.044600,0.961529
0.056133,0.936305
0.067666,0.912963
0.079199,0.890903
0.090733,0.869698
0.102266,0.849013
0.113799,0.828565
0.125332,0.808087
0.136865,0.787301
0.148399,0.765891
0.159932,0.743454
0.171465,0.719432
0.182998,0.692961
0.194532,0.662550
0.206065,0.625160
0.217598,0.572712
0.229131,0.462941
0.240664,0.400477
0.252198,0.391856
0.263731,0.383406
0.275264,0.375115
0.286797,0.366970
0.298331,0.358960
0.309864,0.351076
0.321397,0.343309
0.332930,0.335650
0.344463,0.328095
0.355997,0.320634
0.367530,0.313264
0.379063,0.305979
0.390596,0.298773
0.402129,0.291643
0.413663,0.284585
0.425196,0.277594
0.436729,0.270667
0.448262,0.263801
0.459796,0.256993
0.471329,0.250241
0.482862,0.243541
0.494395,0.236892
0.505928,0.230290
0.517462,0.223735
0.528995,0.217224
0.540528,0.210755
0.552061,0.204326
0.563595,0.197936
0.575128,0.191584
