current_density_A_per_m2,voltage_V
0.000000,1.206887
203.093321,0.000000
406.186643,0.000000
609.279964,0.000000
812.373285,0.000000
1015.466606,0.000000
1218.559928,0.000000
1421.653249,0.000000
1624.746570,0.000000
1827.839891,0.000000
2030.933213,0.000000
2234.026534,0.000000
2437.119855,0.000000
2640.213176,0.000000
2843.306498,0.000000
3046.399819,0.000000
3249.493140,0.000000
3452.586461,0.000000
3655.679783,0.000000
3858.773104,0.000000
4061.866425,0.000000
4264.959746,0.000000
4468.053068,0.000000
4671.146389,0.000000
4874.239710,0.000000
5077.333031,0.000000
5280.426353,0.000000
5483.519674,0.000000
5686.612995,0.000000
5889.706316,0.000000
6092.799638,0.000000
6295.892959,0.000000
6498.986280,0.000000
6702.079601,0.000000
6905.172923,0.000000
7108.266244,0.000000
7311.359565,0.000000
7514.452887,0.000000
7717.546208,0.000000
7920.639529,0.000000
8123.732850,0.000000
8326.826172,0.000000
8529.919493,0.000000
8733.012814,0.000000
8936.106135,0.000000
9139.199457,0.000000
9342.292778,0.000000
9545.386099,0.000000
9748.479420,0.000000
9951.572742,0.000000
10154.666063,0.000000
10357.759384,0.000000
10560.852705,0.000000
10763.946027,0.000000
10967.039348,0.000000
11170.132669,0.000000
11373.225990,0.000000
11576.319312,0.000000
11779.412633,0.000000
11982.505954,0.000000
