current_density_A_per_m2,voltage_V
0.000000,1.209916
271.917457,0.000000
543.834915,0.000000
815.752372,0.000000
1087.669830,0.000000
1359.587287,0.000000
1631.504744,0.000000
1903.422202,0.000000
2175.339659,0.000000
2447.257117,0.000000
2719.174574,0.000000
2991.092031,0.000000
3263.009489,0.000000
3534.926946,0.000000
3806.844404,0.000000
4078.761861,0.000000
4350.679318,0.000000
4622.596776,0.000000
4894.514233,0.000000
5166.431691,0.000000
5438.349148,0.000000
5710.266605,0.000000
5982.184063,0.000000
6254.101520,0.000000
6526.018978,0.000000
6797.936435,0.000000
7069.853892,0.000000
7341.771350,0.000000
7613.688807,0.000000
7885.606265,0.000000
8157.523722,0.000000
8429.441179,0.000000
8701.358637,0.000000
8973.276094,0.000000
9245.193552,0.000000
9517.111009,0.000000
9789.028466,0.000000
10060.945924,0.000000
10332.863381,0.000000
10604.780839,0.000000
10876.698296,0.000000
11148.615753,0.000000
11420.533211,0.000000
11692.450668,0.000000
11964.368126,0.000000
12236.285583,0.000000
12508.203040,0.000000
12780.120498,0.000000
13052.037955,0.000000
13323.955413,0.000000
13595.872870,0.000000
13867.790327,0.000000
14139.707785,0.000000
14411.625242,0.000000
14683.542700,0.000000
14955.460157,0.000000
15227.377614,0.000000
15499.295072,0.000000
15771.212529,0.000000
16043.129987,0.000000
