current_density_A_per_cm2,voltage_V
0.010000,1.034199
0.027064,0.977197
0.044128,0.931951
0.061192,0.891766
0.078256,0.853348
0.095320,0.814199
0.112384,0.771313
0.129448,0.718928
0.146512,0.637569
0.163576,0.453089
0.180640,0.439318
0.197704,0.426221
0.214768,0.413697
0.231832,0.401664
0.248896,0.390059
0.265960,0.378828
0.283024,0.367929
0.300088,0.357324
0.317152,0.346984
0.334216,0.336882
0.351280,0.326996
0.368344,0.317306
0.385409,0.307795
0.402473,0.298449
0.419537,0.289255
0.436601,0.280201
0.453665,0.271276
0.470729,0.262473
0.487793,0.253781
0.504857,0.245195
0.521921,0.236706
0.538985,0.228310
0.556049,0.220001
0.573113,0.211772
0.590177,0.203621
0.607241,0.195543
0.624305,0.187533
0.641369,0.179588
0.658433,0.171705
0.675497,0.163881
0.692561,0.156113
0.709625,0.148398
0.726689,0.140734
0.743753,0.133119
0.760817,0.125549
0.777881,0.118025
0.794945,0.110542
0.812009,0.103101
0.829073,0.095698
0.846137,0.088333
