current_density_A_per_cm2,voltage_V
0.010000,1.061518
0.034911,0.985343
0.059821,0.929792
0.084732,0.882359
0.109643,0.838275
0.134554,0.794633
0.159464,0.748600
0.184375,0.695673
0.209286,0.623778
0.234197,0.418467
0.259107,0.389576
0.284018,0.371921
0.308929,0.354905
0.333840,0.338435
0.358750,0.322436
0.383661,0.306848
0.408572,0.291621
0.433483,0.276716
0.458393,0.262097
0.483304,0.247736
0.508215,0.233607
0.533126,0.219689
0.558036,0.205964
0.582947,0.192416
0.607858,0.179029
0.632769,0.165791
0.657679,0.152692
0.682590,0.139721
0.707501,0.126869
0.732412,0.114129
0.757322,0.101492
0.782233,0.088953
0.807144,0.076506
0.832055,0.064144
0.856965,0.051864
0.881876,0.050000
0.906787,0.050000
0.931698,0.050000
0.956608,0.050000
0.981519,0.050000
1.006430,0.050000
1.031341,0.050000
1.056251,0.050000
1.081162,0.050000
1.106073,0.050000
1.130984,0.050000
1.155894,0.050000
1.180805,0.050000
1.205716,0.050000
1.230627,0.050000
