current_density_A_per_cm2,voltage_V
0.010000,1.068966
0.027396,1.012995
0.044792,0.971115
0.062188,0.936379
0.079584,0.905888
0.096980,0.878131
0.114376,0.852209
0.131772,0.827522
0.149168,0.803632
0.166564,0.780192
0.183960,0.756890
0.201356,0.733427
0.218752,0.709469
0.236148,0.684616
0.253544,0.658323
0.270940,0.629772
0.288336,0.597582
0.305732,0.559021
0.323129,0.507170
0.340525,0.411108
0.357921,0.322193
0.375317,0.311243
0.392713,0.300486
0.410109,0.289904
0.427505,0.279485
0.444901,0.269215
0.462297,0.259084
0.479693,0.249082
0.497089,0.239199
0.514485,0.229429
0.531881,0.219764
0.549277,0.210197
0.566673,0.200723
0.584069,0.191336
0.601465,0.182031
0.618861,0.172803
0.636257,0.163649
0.653653,0.154565
0.671049,0.145546
0.688445,0.136591
0.705841,0.127695
0.723237,0.118855
0.740633,0.110071
0.758029,0.101337
0.775425,0.092654
0.792821,0.084018
0.810217,0.075427
0.827613,0.066879
0.845009,0.058374
0.862405,0.050000
