current_density_A_per_cm2,voltage_V
0.010000,1.044418
0.021523,0.993444
0.033046,0.947374
0.044569,0.901460
0.056092,0.850673
0.067615,0.784223
0.079138,0.633160
0.090661,0.523009
0.102183,0.508262
0.113706,0.494393
0.125229,0.481257
0.136752,0.468743
0.148275,0.456762
0.159798,0.445243
0.171321,0.434129
0.182844,0.423373
0.194367,0.412934
0.205890,0.402780
0.217413,0.392883
0.228936,0.383217
0.240459,0.373763
0.251982,0.364501
0.263504,0.355416
0.275027,0.346494
0.286550,0.337722
0.298073,0.329089
0.309596,0.320585
0.321119,0.312201
0.332642,0.303930
0.344165,0.295764
0.355688,0.287696
0.367211,0.279721
0.378734,0.271833
0.390257,0.264028
0.401780,0.256299
0.413303,0.248645
0.424825,0.241060
0.436348,0.233541
0.447871,0.226085
0.459394,0.218688
0.470917,0.211349
0.482440,0.204063
0.493963,0.196829
0.505486,0.189645
0.517009,0.182508
0.528532,0.175417
0.540055,0.168368
0.551578,0.161362
0.563101,0.154395
0.574624,0.147467
