current_density_A_per_m2,voltage_V
0.000000,1.209595
264.615033,0.000000
529.230065,0.000000
793.845098,0.000000
1058.460131,0.000000
1323.075163,0.000000
1587.690196,0.000000
1852.305228,0.000000
2116.920261,0.000000
2381.535294,0.000000
2646.150326,0.000000
2910.765359,0.000000
3175.380392,0.000000
3439.995424,0.000000
3704.610457,0.000000
3969.225489,0.000000
4233.840522,0.000000
4498.455555,0.000000
4763.070587,0.000000
5027.685620,0.000000
5292.300653,0.000000
5556.915685,0.000000
5821.530718,0.000000
6086.145751,0.000000
6350.760783,0.000000
6615.375816,0.000000
6879.990848,0.000000
7144.605881,0.000000
7409.220914,0.000000
7673.835946,0.000000
7938.450979,0.000000
8203.066012,0.000000
8467.681044,0.000000
8732.296077,0.000000
8996.911109,0.000000
9261.526142,0.000000
9526.141175,0.000000
9790.756207,0.000000
10055.371240,0.000000
10319.986273,0.000000
10584.601305,0.000000
10849.216338,0.000000
11113.831371,0.000000
11378.446403,0.000000
11643.061436,0.000000
11907.676468,0.000000
12172.291501,0.000000
12436.906534,0.000000
12701.521566,0.000000
12966.136599,0.000000
13230.751632,0.000000
13495.366664,0.000000
13759.981697,0.000000
14024.596729,0.000000
14289.211762,0.000000
14553.826795,0.000000
14818.441827,0.000000
15083.056860,0.000000
15347.671893,0.000000
15612.286925,0.000000
