current_density_A_per_m2,voltage_V
0.000000,1.209140
254.269699,0.000000
508.539397,0.000000
762.809096,0.000000
1017.078794,0.000000
1271.348493,0.000000
1525.618191,0.000000
1779.887890,0.000000
2034.157588,0.000000
2288.427287,0.000000
2542.696985,0.000000
2796.966684,0.000000
3051.236382,0.000000
3305.506081,0.000000
3559.775779,0.000000
3814.045478,0.000000
4068.315176,0.000000
4322.584875,0.000000
4576.854573,0.000000
4831.124272,0.000000
5085.393970,0.000000
5339.663669,0.000000
5593.933367,0.000000
5848.203066,0.000000
6102.472764,0.000000
6356.742463,0.000000
6611.012162,0.000000
6865.281860,0.000000
7119.551559,0.000000
7373.821257,0.000000
7628.090956,0.000000
7882.360654,0.000000
8136.630353,0.000000
8390.900051,0.000000
8645.169750,0.000000
8899.439448,0.000000
9153.709147,0.000000
9407.978845,0.000000
9662.248544,0.000000
9916.518242,0.000000
10170.787941,0.000000
10425.057639,0.000000
10679.327338,0.000000
10933.597036,0.000000
11187.866735,0.000000
11442.136433,0.000000
11696.406132,0.000000
11950.675830,0.000000
12204.945529,0.000000
12459.215227,0.000000
12713.484926,0.000000
12967.754625,0.000000
13222.024323,0.000000
13476.294022,0.000000
13730.563720,0.000000
13984.833419,0.000000
14239.103117,0.000000
14493.372816,0.000000
14747.642514,0.000000
15001.912213,0.000000
