current_density_A_per_cm2,voltage_V
0.010000,1.056093
0.031875,0.982185
0.053751,0.925725
0.075626,0.875790
0.097501,0.827367
0.119377,0.776194
0.141252,0.715241
0.163127,0.619800
0.185003,0.432749
0.206878,0.413971
0.228753,0.396112
0.250629,0.379017
0.272504,0.362568
0.294379,0.346670
0.316255,0.331251
0.338130,0.316249
0.360005,0.301615
0.381881,0.287308
0.403756,0.273293
0.425631,0.259541
0.447507,0.246026
0.469382,0.232727
0.491257,0.219625
0.513133,0.206703
0.535008,0.193947
0.556883,0.181344
0.578759,0.168883
0.600634,0.156553
0.622509,0.144346
0.644385,0.132253
0.666260,0.120266
0.688135,0.108380
0.710011,0.096588
0.731886,0.084884
0.753761,0.073263
0.775637,0.061721
0.797512,0.050254
0.819387,0.050000
0.841263,0.050000
0.863138,0.050000
0.885013,0.050000
0.906889,0.050000
0.928764,0.050000
0.950639,0.050000
0.972515,0.050000
0.994390,0.050000
1.016265,0.050000
1.038141,0.050000
1.060016,0.050000
1.081891,0.050000
