current_density_A_per_cm2,voltage_V
0.010000,1.052507
0.021527,1.007722
0.033054,0.969943
0.044581,0.935819
0.056108,0.903463
0.067636,0.871503
0.079163,0.838616
0.090690,0.803102
0.102217,0.762036
0.113744,0.708457
0.125271,0.612337
0.136798,0.474626
0.148325,0.462821
0.159852,0.451478
0.171379,0.440540
0.182907,0.429960
0.194434,0.419698
0.205961,0.409721
0.217488,0.400000
0.229015,0.390511
0.240542,0.381233
0.252069,0.372148
0.263596,0.363240
0.275123,0.354494
0.286651,0.345899
0.298178,0.337443
0.309705,0.329116
0.321232,0.320909
0.332759,0.312815
0.344286,0.304826
0.355813,0.296935
0.367340,0.289137
0.378867,0.281426
0.390394,0.273797
0.401922,0.266246
0.413449,0.258769
0.424976,0.251361
0.436503,0.244019
0.448030,0.236740
0.459557,0.229520
0.471084,0.222358
0.482611,0.215249
0.494138,0.208193
0.505666,0.201186
0.517193,0.194226
0.528720,0.187311
0.540247,0.180440
0.551774,0.173611
0.563301,0.166821
0.574828,0.160070
