current_density_A_per_cm2,voltage_V
0.010000,1.051537
0.026867,0.998282
0.043734,0.957620
0.060602,0.923283
0.077469,0.892577
0.094336,0.864044
0.111203,0.836751
0.128070,0.810000
0.144938,0.783177
0.161805,0.755632
0.178672,0.726553
0.195539,0.694724
0.212406,0.657982
0.229274,0.611480
0.246141,0.538904
0.263008,0.387967
0.279875,0.376683
0.296742,0.365697
0.313610,0.354976
0.330477,0.344496
0.347344,0.334233
0.364211,0.324169
0.381078,0.314285
0.397946,0.304567
0.414813,0.295002
0.431680,0.285578
0.448547,0.276285
0.465414,0.267114
0.482282,0.258056
0.499149,0.249104
0.516016,0.240250
0.532883,0.231490
0.549750,0.222817
0.566618,0.214226
0.583485,0.205713
0.600352,0.197273
0.617219,0.188903
0.634086,0.180598
0.650954,0.172355
0.667821,0.164172
0.684688,0.156046
0.701555,0.147973
0.718422,0.139951
0.735290,0.131978
0.752157,0.124052
0.769024,0.116171
0.785891,0.108332
0.802758,0.100535
0.819626,0.092777
0.836493,0.085057
