current_density_A_per_cm2,voltage_V
0.010000,1.054605
0.019208,1.022780
0.028416,0.996119
0.037623,0.972745
0.046831,0.951614
0.056039,0.932080
0.065247,0.913710
0.074455,0.896196
0.083662,0.879302
0.092870,0.862842
0.102078,0.846656
0.111286,0.830603
0.120494,0.814546
0.129702,0.798345
0.138909,0.781849
0.148117,0.764884
0.157325,0.747232
0.166533,0.728611
0.175741,0.708624
0.184948,0.686680
0.194156,0.661814
0.203364,0.632263
0.212572,0.594201
0.221780,0.536152
0.230987,0.409969
0.240195,0.403228
0.249403,0.396605
0.258611,0.390091
0.267819,0.383679
0.277027,0.377363
0.286234,0.371138
0.295442,0.364997
0.304650,0.358936
0.313858,0.352950
0.323066,0.347036
0.332273,0.341189
0.341481,0.335406
0.350689,0.329683
0.359897,0.324019
0.369105,0.318410
0.378312,0.312853
0.387520,0.307346
0.396728,0.301887
0.405936,0.296474
0.415144,0.291105
0.424351,0.285777
0.433559,0.280490
0.442767,0.275241
0.451975,0.270030
0.461183,0.264854
