current_density_A_per_cm2,voltage_V
0.010000,1.052938
0.032932,0.976055
0.055863,0.917217
0.078795,0.864456
0.101727,0.811904
0.124659,0.753363
0.147590,0.673902
0.170522,0.445430
0.193454,0.425279
0.216385,0.406262
0.239317,0.388169
0.262249,0.370844
0.285181,0.354165
0.308112,0.338039
0.331044,0.322392
0.353976,0.307163
0.376907,0.292302
0.399839,0.277767
0.422771,0.263525
0.445703,0.249545
0.468634,0.235802
0.491566,0.222274
0.514498,0.208943
0.537429,0.195792
0.560361,0.182806
0.583293,0.169974
0.606225,0.157282
0.629156,0.144721
0.652088,0.132283
0.675020,0.119958
0.697951,0.107740
0.720883,0.095621
0.743815,0.083597
0.766747,0.071660
0.789678,0.059806
0.812610,0.050000
0.835542,0.050000
0.858473,0.050000
0.881405,0.050000
0.904337,0.050000
0.927269,0.050000
0.950200,0.050000
0.973132,0.050000
0.996064,0.050000
1.018995,0.050000
1.041927,0.050000
1.064859,0.050000
1.087791,0.050000
1.110722,0.050000
1.133654,0.050000
