current_density_A_per_cm2,voltage_V
0.010000,1.069954
0.027187,1.015302
0.044375,0.974294
0.061562,0.940245
0.078749,0.910346
0.095936,0.883134
0.113124,0.857735
0.130311,0.833570
0.147498,0.810219
0.164686,0.787352
0.181873,0.764680
0.199060,0.741928
0.216247,0.718807
0.233435,0.694975
0.250622,0.669990
0.267809,0.643221
0.284997,0.613666
0.302184,0.579520
0.319371,0.536875
0.336559,0.473959
0.353746,0.329064
0.370933,0.318231
0.388120,0.307586
0.405308,0.297115
0.422495,0.286802
0.439682,0.276637
0.456870,0.266608
0.474057,0.256705
0.491244,0.246921
0.508431,0.237247
0.525619,0.227675
0.542806,0.218201
0.559993,0.208817
0.577181,0.199519
0.594368,0.190301
0.611555,0.181160
0.628742,0.172091
0.645930,0.163091
0.663117,0.154155
0.680304,0.145281
0.697492,0.136466
0.714679,0.127706
0.731866,0.119000
0.749053,0.110345
0.766241,0.101739
0.783428,0.093179
0.800615,0.084663
0.817803,0.076191
0.834990,0.067759
0.852177,0.059367
