current_density_A_per_m2,voltage_V
0.000000,1.208105
230.774971,0.000000
461.549942,0.000000
692.324912,0.000000
923.099883,0.000000
1153.874854,0.000000
1384.649825,0.000000
1615.424796,0.000000
1846.199767,0.000000
2076.974737,0.000000
2307.749708,0.000000
2538.524679,0.000000
2769.299650,0.000000
3000.074621,0.000000
3230.849591,0.000000
3461.624562,0.000000
3692.399533,0.000000
3923.174504,0.000000
4153.949475,0.000000
4384.724446,0.000000
4615.499416,0.000000
4846.274387,0.000000
5077.049358,0.000000
5307.824329,0.000000
5538.599300,0.000000
5769.374270,0.000000
6000.149241,0.000000
6230.924212,0.000000
6461.699183,0.000000
6692.474154,0.000000
6923.249125,0.000000
7154.024095,0.000000
7384.799066,0.000000
7615.574037,0.000000
7846.349008,0.000000
8077.123979,0.000000
8307.898949,0.000000
8538.673920,0.000000
8769.448891,0.000000
9000.223862,0.000000
9230.998833,0.000000
9461.773804,0.000000
9692.548774,0.000000
9923.323745,0.000000
10154.098716,0.000000
10384.873687,0.000000
10615.648658,0.000000
10846.423628,0.000000
11077.198599,0.000000
11307.973570,0.000000
11538.748541,0.000000
11769.523512,0.000000
12000.298483,0.000000
12231.073453,0.000000
12461.848424,0.000000
12692.623395,0.000000
12923.398366,0.000000
13154.173337,0.000000
13384.948307,0.000000
13615.723278,0.000000
