current_density_A_per_cm2,voltage_V
0.010000,1.053979
0.025324,1.004434
0.040649,0.966164
0.055973,0.933837
0.071297,0.905072
0.086621,0.878568
0.101946,0.853510
0.117270,0.829322
0.132594,0.805549
0.147919,0.781777
0.163243,0.757585
0.178567,0.732475
0.193892,0.705779
0.209216,0.676480
0.224540,0.642784
0.239864,0.600870
0.255189,0.539446
0.270513,0.380739
0.285837,0.370469
0.301162,0.360440
0.316486,0.350628
0.331810,0.341014
0.347134,0.331581
0.362459,0.322314
0.377783,0.313201
0.393107,0.304230
0.408432,0.295390
0.423756,0.286672
0.439080,0.278068
0.454404,0.269570
0.469729,0.261172
0.485053,0.252867
0.500377,0.244650
0.515702,0.236516
0.531026,0.228460
0.546350,0.220478
0.561675,0.212566
0.576999,0.204720
0.592323,0.196937
0.607647,0.189213
0.622972,0.181547
0.638296,0.173935
0.653620,0.166374
0.668945,0.158863
0.684269,0.151399
0.699593,0.143980
0.714917,0.136605
0.730242,0.129271
0.745566,0.121976
0.760890,0.114720
