current_density_A_per_cm2,voltage_V
0.010000,1.038130
0.025927,0.981557
0.041854,0.935464
0.057781,0.893628
0.073708,0.852617
0.089636,0.809296
0.105563,0.758770
0.121490,0.687558
0.137417,0.473661
0.153344,0.458881
0.169271,0.444903
0.185198,0.431597
0.201125,0.418863
0.217052,0.406620
0.232979,0.394806
0.248907,0.383367
0.264834,0.372260
0.280761,0.361449
0.296688,0.350904
0.312615,0.340598
0.328542,0.330509
0.344469,0.320618
0.360396,0.310908
0.376323,0.301364
0.392250,0.291972
0.408178,0.282722
0.424105,0.273603
0.440032,0.264605
0.455959,0.255721
0.471886,0.246943
0.487813,0.238264
0.503740,0.229678
0.519667,0.221179
0.535594,0.212763
0.551521,0.204425
0.567449,0.196160
0.583376,0.187965
0.599303,0.179835
0.615230,0.171768
0.631157,0.163761
0.647084,0.155810
0.663011,0.147913
0.678938,0.140068
0.694865,0.132272
0.710792,0.124522
0.726720,0.116818
0.742647,0.109156
0.758574,0.101536
0.774501,0.093955
0.790428,0.086413
