current_density_A_per_cm2,voltage_V
0.010000,1.067166
0.028675,1.004434
0.047350,0.956307
0.066026,0.914864
0.084701,0.876712
0.103376,0.839839
0.122051,0.802616
0.140727,0.763195
0.159402,0.718630
0.178077,0.662197
0.196752,0.566278
0.215427,0.417182
0.234103,0.402011
0.252778,0.387367
0.271453,0.373179
0.290128,0.359392
0.308803,0.345958
0.327479,0.332837
0.346154,0.319998
0.364829,0.307412
0.383504,0.295056
0.402180,0.282907
0.420855,0.270949
0.439530,0.259166
0.458205,0.247543
0.476880,0.236069
0.495556,0.224732
0.514231,0.213523
0.532906,0.202433
0.551581,0.191453
0.570257,0.180578
0.588932,0.169800
0.607607,0.159113
0.626282,0.148512
0.644957,0.137993
0.663633,0.127550
0.682308,0.117180
0.700983,0.106879
0.719658,0.096642
0.738334,0.086468
0.757009,0.076353
0.775684,0.066294
0.794359,0.056288
0.813034,0.050000
0.831710,0.050000
0.850385,0.050000
0.869060,0.050000
0.887735,0.050000
0.906410,0.050000
0.925086,0.050000
