current_density_A_per_cm2,voltage_V
0.010000,1.068840
0.032451,0.999398
0.054902,0.949538
0.077353,0.908480
0.099803,0.872227
0.122254,0.838789
0.144705,0.806965
0.167156,0.775895
0.189607,0.744847
0.212058,0.713056
0.234508,0.679561
0.256959,0.642890
0.279410,0.600282
0.301861,0.544944
0.324312,0.447494
0.346763,0.327905
0.369214,0.313542
0.391664,0.299508
0.414115,0.285769
0.436566,0.272295
0.459017,0.259061
0.481468,0.246043
0.503919,0.233225
0.526370,0.220588
0.548820,0.208118
0.571271,0.195803
0.593722,0.183630
0.616173,0.171590
0.638624,0.159673
0.661075,0.147871
0.683525,0.136176
0.705976,0.124583
0.728427,0.113084
0.750878,0.101674
0.773329,0.090348
0.795780,0.079101
0.818231,0.067929
0.840681,0.056828
0.863132,0.050000
0.885583,0.050000
0.908034,0.050000
0.930485,0.050000
0.952936,0.050000
0.975387,0.050000
0.997837,0.050000
1.020288,0.050000
1.042739,0.050000
1.065190,0.050000
1.087641,0.050000
1.110092,0.050000
