current_density_A_per_cm2,voltage_V
0.010000,1.048822
0.029330,0.990660
0.048661,0.947663
0.067991,0.911906
0.087322,0.880217
0.106652,0.850949
0.125982,0.823085
0.145313,0.795889
0.164643,0.768732
0.183974,0.740975
0.203304,0.711837
0.222634,0.680190
0.241965,0.644084
0.261295,0.599333
0.280626,0.533069
0.299956,0.368969
0.319286,0.357286
0.338617,0.345906
0.357947,0.334799
0.377278,0.323936
0.396608,0.313295
0.415939,0.302854
0.435269,0.292598
0.454599,0.282510
0.473930,0.272578
0.493260,0.262788
0.512591,0.253131
0.531921,0.243597
0.551251,0.234178
0.570582,0.224866
0.589912,0.215654
0.609243,0.206536
0.628573,0.197506
0.647903,0.188559
0.667234,0.179690
0.686564,0.170896
0.705895,0.162171
0.725225,0.153512
0.744555,0.144917
0.763886,0.136381
0.783216,0.127902
0.802547,0.119477
0.821877,0.111103
0.841207,0.102779
0.860538,0.094502
0.879868,0.086270
0.899199,0.078081
0.918529,0.069933
0.937859,0.061825
0.957190,0.053756
