current_density_A_per_cm2,voltage_V
0.010000,1.061683
0.031094,0.994773
0.052188,0.944794
0.073282,0.902219
0.094376,0.863228
0.115470,0.825643
0.136564,0.787747
0.157658,0.747619
0.178752,0.702191
0.199846,0.644366
0.220940,0.543599
0.242034,0.400273
0.263128,0.384719
0.284222,0.369695
0.305316,0.355131
0.326410,0.340968
0.347504,0.327160
0.368598,0.313666
0.389692,0.300453
0.410786,0.287494
0.431880,0.274763
0.452974,0.262241
0.474068,0.249908
0.495161,0.237749
0.516255,0.225750
0.537349,0.213899
0.558443,0.202184
0.579537,0.190596
0.600631,0.179127
0.621725,0.167767
0.642819,0.156511
0.663913,0.145351
0.685007,0.134282
0.706101,0.123298
0.727195,0.112395
0.748289,0.101567
0.769383,0.090812
0.790477,0.080125
0.811571,0.069502
0.832665,0.058941
0.853759,0.050000
0.874853,0.050000
0.895947,0.050000
0.917041,0.050000
0.938135,0.050000
0.959229,0.050000
0.980323,0.050000
1.001417,0.050000
1.022511,0.050000
1.043605,0.050000
