current_density_A_per_cm2,voltage_V
0.010000,1.056426
0.029297,0.993352
0.048593,0.945191
0.067890,0.903694
0.087186,0.865348
0.106483,0.828029
0.125780,0.789933
0.145076,0.748833
0.164373,0.700778
0.183670,0.635089
0.202966,0.472665
0.222263,0.410949
0.241559,0.396205
0.260856,0.381981
0.280153,0.368208
0.299449,0.354831
0.318746,0.341802
0.338043,0.329084
0.357339,0.316642
0.376636,0.304451
0.395932,0.292486
0.415229,0.280726
0.434526,0.269154
0.453822,0.257754
0.473119,0.246513
0.492416,0.235417
0.511712,0.224457
0.531009,0.213623
0.550305,0.202906
0.569602,0.192298
0.588899,0.181792
0.608195,0.171382
0.627492,0.161062
0.646789,0.150827
0.666085,0.140672
0.685382,0.130592
0.704678,0.120584
0.723975,0.110644
0.743272,0.100767
0.762568,0.090952
0.781865,0.081194
0.801162,0.071492
0.820458,0.061843
0.839755,0.052244
0.859051,0.050000
0.878348,0.050000
0.897645,0.050000
0.916941,0.050000
0.936238,0.050000
0.955535,0.050000
