current_density_A_per_m2,voltage_V
0.000000,1.206956
204.647085,0.000000
409.294170,0.000000
613.941255,0.000000
818.588340,0.000000
1023.235425,0.000000
1227.882510,0.000000
1432.529595,0.000000
1637.176680,0.000000
1841.823765,0.000000
2046.470850,0.000000
2251.117936,0.000000
2455.765021,0.000000
2660.412106,0.000000
2865.059191,0.000000
3069.706276,0.000000
3274.353361,0.000000
3479.000446,0.000000
3683.647531,0.000000
3888.294616,0.000000
4092.941701,0.000000
4297.588786,0.000000
4502.235871,0.000000
4706.882956,0.000000
4911.530041,0.000000
5116.177126,0.000000
5320.824211,0.000000
5525.471296,0.000000
5730.118381,0.000000
5934.765466,0.000000
6139.412551,0.000000
6344.059636,0.000000
6548.706722,0.000000
6753.353807,0.000000
6958.000892,0.000000
7162.647977,0.000000
7367.295062,0.000000
7571.942147,0.000000
7776.589232,0.000000
7981.236317,0.000000
8185.883402,0.000000
8390.530487,0.000000
8595.177572,0.000000
8799.824657,0.000000
9004.471742,0.000000
9209.118827,0.000000
9413.765912,0.000000
9618.412997,0.000000
9823.060082,0.000000
10027.707167,0.000000
10232.354252,0.000000
10437.001337,0.000000
10641.648422,0.000000
10846.295508,0.000000
11050.942593,0.000000
11255.589678,0.000000
11460.236763,0.000000
11664.883848,0.000000
11869.530933,0.000000
12074.178018,0.000000
