current_density_A_per_m2,voltage_V
0.000000,1.207970
227.697113,0.000000
455.394226,0.000000
683.091338,0.000000
910.788451,0.000000
1138.485564,0.000000
1366.182677,0.000000
1593.879790,0.000000
1821.576903,0.000000
2049.274015,0.000000
2276.971128,0.000000
2504.668241,0.000000
2732.365354,0.000000
2960.062467,0.000000
3187.759579,0.000000
3415.456692,0.000000
3643.153805,0.000000
3870.850918,0.000000
4098.548031,0.000000
4326.245144,0.000000
4553.942256,0.000000
4781.639369,0.000000
5009.336482,0.000000
5237.033595,0.000000
5464.730708,0.000000
5692.427820,0.000000
5920.124933,0.000000
6147.822046,0.000000
6375.519159,0.000000
6603.216272,0.000000
6830.913385,0.000000
7058.610497,0.000000
7286.307610,0.000000
7514.004723,0.000000
7741.701836,0.000000
7969.398949,0.000000
8197.096062,0.000000
8424.793174,0.000000
8652.490287,0.000000
8880.187400,0.000000
9107.884513,0.000000
9335.581626,0.000000
9563.278738,0.000000
9790.975851,0.000000
10018.672964,0.000000
10246.370077,0.000000
10474.067190,0.000000
10701.764303,0.000000
10929.461415,0.000000
11157.158528,0.000000
11384.855641,0.000000
11612.552754,0.000000
11840.249867,0.000000
12067.946979,0.000000
12295.644092,0.000000
12523.341205,0.000000
12751.038318,0.000000
12978.735431,0.000000
13206.432544,0.000000
13434.129656,0.000000
