current_density_A_per_cm2,voltage_V
0.010000,1.040276
0.013878,1.025696
0.017755,1.012301
0.021633,0.999847
0.025510,0.988155
0.029388,0.977090
0.033265,0.966546
0.037143,0.956439
0.041020,0.946699
0.044898,0.937270
0.048776,0.928104
0.052653,0.919161
0.056531,0.910404
0.060408,0.901802
0.064286,0.893326
0.068163,0.884951
0.072041,0.876652
0.075918,0.868406
0.079796,0.860191
0.083673,0.851986
0.087551,0.843768
0.091429,0.835516
0.095306,0.827207
0.099184,0.818815
0.103061,0.810316
0.106939,0.801679
0.110816,0.792873
0.114694,0.783861
0.118571,0.774599
0.122449,0.765038
0.126327,0.755117
0.130204,0.744761
0.134082,0.733878
0.137959,0.722349
0.141837,0.710015
0.145714,0.696664
0.149592,0.681992
0.153469,0.665550
0.157347,0.646626
0.161224,0.623991
0.165102,0.595227
0.168980,0.554408
0.172857,0.478088
0.176735,0.443531
0.180612,0.440372
0.184490,0.437248
0.188367,0.434158
0.192245,0.431100
0.196122,0.428073
0.200000,0.425077
