current_density_A_per_cm2,voltage_V
0.010000,1.042196
0.038128,0.930825
0.066255,0.815281
0.094383,0.518481
0.122510,0.485434
0.150638,0.456237
0.178766,0.429709
0.206893,0.405140
0.235021,0.382072
0.263148,0.360190
0.291276,0.339269
0.319403,0.319142
0.347531,0.299682
0.375659,0.280792
0.403786,0.262393
0.431914,0.244422
0.460041,0.226826
0.488169,0.209564
0.516297,0.192599
0.544424,0.175901
0.572552,0.159444
0.600679,0.143205
0.628807,0.127166
0.656935,0.111309
0.685062,0.095619
0.713190,0.080084
0.741317,0.064691
0.769445,0.050000
0.797573,0.050000
0.825700,0.050000
0.853828,0.050000
0.881955,0.050000
0.910083,0.050000
0.938210,0.050000
0.966338,0.050000
0.994466,0.050000
1.022593,0.050000
1.050721,0.050000
1.078848,0.050000
1.106976,0.050000
1.135104,0.050000
1.163231,0.050000
1.191359,0.050000
1.219486,0.050000
1.247614,0.050000
1.275742,0.050000
1.303869,0.050000
1.331997,0.050000
1.360124,0.050000
1.388252,0.050000
