current_density_A_per_cm2,voltage_V
0.010000,1.044506
0.014521,1.028274
0.019042,1.013632
0.023562,1.000222
0.028083,0.987794
0.032604,0.976161
0.037125,0.965186
0.041646,0.954760
0.046166,0.944798
0.050687,0.935231
0.055208,0.926003
0.059729,0.917066
0.064250,0.908381
0.068770,0.899913
0.073291,0.891632
0.077812,0.883513
0.082333,0.875532
0.086854,0.867668
0.091374,0.859902
0.095895,0.852217
0.100416,0.844594
0.104937,0.837020
0.109458,0.829479
0.113978,0.821955
0.118499,0.814435
0.123020,0.806903
0.127541,0.799344
0.132062,0.791744
0.136582,0.784085
0.141103,0.776349
0.145624,0.768519
0.150145,0.760574
0.154666,0.752491
0.159186,0.744243
0.163707,0.735802
0.168228,0.727134
0.172749,0.718198
0.177270,0.708948
0.181790,0.699325
0.186311,0.689259
0.190832,0.678660
0.195353,0.667415
0.199874,0.655372
0.204394,0.642327
0.208915,0.627992
0.213436,0.611940
0.217957,0.593502
0.222478,0.571536
0.226998,0.543836
0.231519,0.505184
