current_density_A_per_cm2,voltage_V
0.010000,1.051637
0.031317,0.986012
0.052635,0.937222
0.073952,0.895772
0.095269,0.857883
0.116587,0.821419
0.137904,0.784717
0.159222,0.745956
0.180539,0.702303
0.201856,0.647478
0.223174,0.557209
0.244491,0.399872
0.265808,0.385045
0.287126,0.370739
0.308443,0.356883
0.329761,0.343423
0.351078,0.330310
0.372395,0.317506
0.393713,0.304978
0.415030,0.292698
0.436347,0.280643
0.457665,0.268792
0.478982,0.257127
0.500299,0.245633
0.521617,0.234296
0.542934,0.223104
0.564252,0.212046
0.585569,0.201112
0.606886,0.190294
0.628204,0.179585
0.649521,0.168976
0.670838,0.158462
0.692156,0.148037
0.713473,0.137696
0.734790,0.127434
0.756108,0.117246
0.777425,0.107129
0.798743,0.097079
0.820060,0.087092
0.841377,0.077165
0.862695,0.067296
0.884012,0.057481
0.905329,0.050000
0.926647,0.050000
0.947964,0.050000
0.969282,0.050000
0.990599,0.050000
1.011916,0.050000
1.033234,0.050000
1.054551,0.050000
