current_density_A_per_cm2,voltage_V
0.010000,1.037257
0.036417,0.942001
0.062833,0.858162
0.089250,0.749324
0.115667,0.493580
0.142083,0.466684
0.168500,0.442339
0.194917,0.419872
0.221334,0.398847
0.247750,0.378964
0.274167,0.360008
0.300584,0.341818
0.327000,0.324274
0.353417,0.307280
0.379834,0.290761
0.406250,0.274656
0.432667,0.258917
0.459084,0.243500
0.485500,0.228371
0.511917,0.213502
0.538334,0.198867
0.564751,0.184443
0.591167,0.170214
0.617584,0.156161
0.644001,0.142271
0.670417,0.128531
0.696834,0.114930
0.723251,0.101458
0.749667,0.088105
0.776084,0.074864
0.802501,0.061728
0.828918,0.050000
0.855334,0.050000
0.881751,0.050000
0.908168,0.050000
0.934584,0.050000
0.961001,0.050000
0.987418,0.050000
1.013834,0.050000
1.040251,0.050000
1.066668,0.050000
1.093084,0.050000
1.119501,0.050000
1.145918,0.050000
1.172335,0.050000
1.198751,0.050000
1.225168,0.050000
1.251585,0.050000
1.278001,0.050000
1.304418,0.050000
