current_density_A_per_cm2,voltage_V
0.010000,1.055189
0.024181,1.007508
0.038361,0.970050
0.052542,0.938122
0.066722,0.909543
0.080903,0.883091
0.095084,0.857979
0.109264,0.833639
0.123445,0.809605
0.137625,0.785440
0.151806,0.760672
0.165987,0.734721
0.180167,0.706759
0.194348,0.675444
0.208528,0.638197
0.222709,0.588708
0.236890,0.501055
0.251070,0.388937
0.265251,0.378839
0.279431,0.368981
0.293612,0.359341
0.307793,0.349899
0.321973,0.340640
0.336154,0.331547
0.350334,0.322609
0.364515,0.313812
0.378696,0.305148
0.392876,0.296607
0.407057,0.288180
0.421237,0.279861
0.435418,0.271641
0.449599,0.263516
0.463779,0.255479
0.477960,0.247526
0.492140,0.239652
0.506321,0.231851
0.520502,0.224122
0.534682,0.216459
0.548863,0.208860
0.563043,0.201321
0.577224,0.193839
0.591405,0.186412
0.605585,0.179038
0.619766,0.171713
0.633946,0.164436
0.648127,0.157204
0.662308,0.150017
0.676488,0.142871
0.690669,0.135765
0.704849,0.128698
