current_density_A_per_cm2,voltage_V
0.010000,1.056823
0.017272,1.032051
0.024544,1.010828
0.031816,0.992056
0.039088,0.975069
0.046360,0.959434
0.053632,0.944852
0.060903,0.931107
0.068175,0.918038
0.075447,0.905518
0.082719,0.893451
0.089991,0.881755
0.097263,0.870363
0.104535,0.859220
0.111807,0.848275
0.119079,0.837486
0.126351,0.826811
0.133623,0.816215
0.140895,0.805662
0.148167,0.795117
0.155438,0.784545
0.162710,0.773911
0.169982,0.763178
0.177254,0.752302
0.184526,0.741241
0.191798,0.729940
0.199070,0.718339
0.206342,0.706366
0.213614,0.693932
0.220886,0.680923
0.228158,0.667195
0.235430,0.652552
0.242702,0.636724
0.249973,0.619318
0.257245,0.599724
0.264517,0.576927
0.271789,0.549024
0.279061,0.511747
0.286333,0.451477
0.293605,0.374305
0.300877,0.369640
0.308149,0.365023
0.315421,0.360451
0.322693,0.355923
0.329965,0.351436
0.337237,0.346990
0.344508,0.342583
0.351780,0.338212
0.359052,0.333877
0.366324,0.329576
