current_density_A_per_m2,voltage_V
0.000000,1.210229
279.028997,0.000000
558.057994,0.000000
837.086991,0.000000
1116.115988,0.000000
1395.144985,0.000000
1674.173982,0.000000
1953.202979,0.000000
2232.231976,0.000000
2511.260973,0.000000
2790.289970,0.000000
3069.318967,0.000000
3348.347964,0.000000
3627.376961,0.000000
3906.405958,0.000000
4185.434955,0.000000
4464.463952,0.000000
4743.492949,0.000000
5022.521946,0.000000
5301.550943,0.000000
5580.579940,0.000000
5859.608938,0.000000
6138.637935,0.000000
6417.666932,0.000000
6696.695929,0.000000
6975.724926,0.000000
7254.753923,0.000000
7533.782920,0.000000
7812.811917,0.000000
8091.840914,0.000000
8370.869911,0.000000
8649.898908,0.000000
8928.927905,0.000000
9207.956902,0.000000
9486.985899,0.000000
9766.014896,0.000000
10045.043893,0.000000
10324.072890,0.000000
10603.101887,0.000000
10882.130884,0.000000
11161.159881,0.000000
11440.188878,0.000000
11719.217875,0.000000
11998.246872,0.000000
12277.275869,0.000000
12556.304866,0.000000
12835.333863,0.000000
13114.362860,0.000000
13393.391857,0.000000
13672.420854,0.000000
13951.449851,0.000000
14230.478848,0.000000
14509.507845,0.000000
14788.536842,0.000000
15067.565839,0.000000
15346.594836,0.000000
15625.623833,0.000000
15904.652830,0.000000
16183.681827,0.000000
16462.710824,0.000000
