current_density_A_per_m2,voltage_V
0.000000,1.207611
219.551593,0.000000
439.103185,0.000000
658.654778,0.000000
878.206371,0.000000
1097.757963,0.000000
1317.309556,0.000000
1536.861149,0.000000
1756.412741,0.000000
1975.964334,0.000000
2195.515927,0.000000
2415.067519,0.000000
2634.619112,0.000000
2854.170705,0.000000
3073.722297,0.000000
3293.273890,0.000000
3512.825483,0.000000
3732.377075,0.000000
3951.928668,0.000000
4171.480261,0.000000
4391.031853,0.000000
4610.583446,0.000000
4830.135039,0.000000
5049.686631,0.000000
5269.238224,0.000000
5488.789817,0.000000
5708.341409,0.000000
5927.893002,0.000000
6147.444595,0.000000
6366.996187,0.000000
6586.547780,0.000000
6806.099373,0.000000
7025.650965,0.000000
7245.202558,0.000000
7464.754151,0.000000
7684.305743,0.000000
7903.857336,0.000000
8123.408929,0.000000
8342.960521,0.000000
8562.512114,0.000000
8782.063706,0.000000
9001.615299,0.000000
9221.166892,0.000000
9440.718484,0.000000
9660.270077,0.000000
9879.821670,0.000000
10099.373262,0.000000
10318.924855,0.000000
10538.476448,0.000000
10758.028040,0.000000
10977.579633,0.000000
11197.131226,0.000000
11416.682818,0.000000
11636.234411,0.000000
11855.786004,0.000000
12075.337596,0.000000
12294.889189,0.000000
12514.440782,0.000000
12733.992374,0.000000
12953.543967,0.000000
