current_density_A_per_cm2,voltage_V
0.010000,1.054481
0.025684,0.999041
0.041369,0.954943
0.057053,0.916300
0.072737,0.880315
0.088422,0.845183
0.104106,0.809321
0.119790,0.770777
0.135475,0.726207
0.151159,0.667300
0.166843,0.551426
0.182528,0.435399
0.198212,0.421851
0.213896,0.408810
0.229581,0.396209
0.245265,0.383994
0.260949,0.372122
0.276634,0.360554
0.292318,0.349260
0.308002,0.338213
0.323687,0.327389
0.339371,0.316769
0.355056,0.306336
0.370740,0.296073
0.386424,0.285968
0.402109,0.276008
0.417793,0.266184
0.433477,0.256485
0.449162,0.246902
0.464846,0.237429
0.480530,0.228059
0.496215,0.218784
0.511899,0.209600
0.527583,0.200500
0.543268,0.191481
0.558952,0.182537
0.574636,0.173666
0.590321,0.164862
0.606005,0.156123
0.621689,0.147445
0.637374,0.138825
0.653058,0.130261
0.668742,0.121751
0.684427,0.113290
0.700111,0.104879
0.715795,0.096513
0.731480,0.088193
0.747164,0.079914
0.762848,0.071677
0.778533,0.063478
