current_density_A_per_m2,voltage_V
0.000000,1.206545
195.322811,0.000000
390.645623,0.000000
585.968434,0.000000
781.291246,0.000000
976.614057,0.000000
1171.936868,0.000000
1367.259680,0.000000
1562.582491,0.000000
1757.905303,0.000000
1953.228114,0.000000
2148.550926,0.000000
2343.873737,0.000000
2539.196548,0.000000
2734.519360,0.000000
2929.842171,0.000000
3125.164983,0.000000
3320.487794,0.000000
3515.810605,0.000000
3711.133417,0.000000
3906.456228,0.000000
4101.779040,0.000000
4297.101851,0.000000
4492.424663,0.000000
4687.747474,0.000000
4883.070285,0.000000
5078.393097,0.000000
5273.715908,0.000000
5469.038720,0.000000
5664.361531,0.000000
5859.684342,0.000000
6055.007154,0.000000
6250.329965,0.000000
6445.652777,0.000000
6640.975588,0.000000
6836.298400,0.000000
7031.621211,0.000000
7226.944022,0.000000
7422.266834,0.000000
7617.589645,0.000000
7812.912457,0.000000
8008.235268,0.000000
8203.558079,0.000000
8398.880891,0.000000
8594.203702,0.000000
8789.526514,0.000000
8984.849325,0.000000
9180.172137,0.000000
9375.494948,0.000000
9570.817759,0.000000
9766.140571,0.000000
9961.463382,0.000000
10156.786194,0.000000
10352.109005,0.000000
10547.431816,0.000000
10742.754628,0.000000
10938.077439,0.000000
11133.400251,0.000000
11328.723062,0.000000
11524.045874,0.000000
