current_density_A_per_cm2,voltage_V
0.010000,1.062330
0.032443,0.995045
0.054885,0.946707
0.077328,0.906872
0.099771,0.871663
0.122214,0.839145
0.144656,0.808145
0.167099,0.777817
0.189542,0.747428
0.211984,0.716205
0.234427,0.683154
0.256870,0.646725
0.279312,0.603952
0.301755,0.547273
0.324198,0.440434
0.346641,0.336157
0.369083,0.322445
0.391526,0.309053
0.413969,0.295946
0.436411,0.283096
0.458854,0.270478
0.481297,0.258071
0.503740,0.245856
0.526182,0.233817
0.548625,0.221940
0.571068,0.210212
0.593510,0.198623
0.615953,0.187162
0.638396,0.175821
0.660839,0.164591
0.683281,0.153465
0.705724,0.142437
0.728167,0.131501
0.750609,0.120651
0.773052,0.109882
0.795495,0.099190
0.817937,0.088571
0.840380,0.078020
0.862823,0.067535
0.885266,0.057112
0.907708,0.050000
0.930151,0.050000
0.952594,0.050000
0.975036,0.050000
0.997479,0.050000
1.019922,0.050000
1.042365,0.050000
1.064807,0.050000
1.087250,0.050000
1.109693,0.050000
