current_density_A_per_cm2,voltage_V
0.010000,1.047219
0.022654,0.996783
0.035308,0.953430
0.047961,0.912746
0.060615,0.871720
0.073269,0.826941
0.085923,0.771892
0.098577,0.682850
0.111231,0.501953
0.123884,0.487795
0.136538,0.474387
0.149192,0.461612
0.161846,0.449379
0.174500,0.437615
0.187154,0.426260
0.199807,0.415267
0.212461,0.404595
0.225115,0.394209
0.237769,0.384081
0.250423,0.374186
0.263077,0.364503
0.275730,0.355013
0.288384,0.345700
0.301038,0.336550
0.313692,0.327551
0.326346,0.318690
0.339000,0.309958
0.351653,0.301347
0.364307,0.292847
0.376961,0.284452
0.389615,0.276156
0.402269,0.267951
0.414922,0.259834
0.427576,0.251798
0.440230,0.243840
0.452884,0.235955
0.465538,0.228138
0.478192,0.220388
0.490845,0.212700
0.503499,0.205071
0.516153,0.197498
0.528807,0.189980
0.541461,0.182513
0.554115,0.175094
0.566768,0.167723
0.579422,0.160397
0.592076,0.153114
0.604730,0.145872
0.617384,0.138670
0.630038,0.131506
