current_density_A_per_cm2,voltage_V
0.010000,1.044360
0.038904,0.963344
0.067808,0.906663
0.096712,0.859022
0.125616,0.815073
0.154520,0.771714
0.183424,0.726021
0.212328,0.673408
0.241232,0.601589
0.270136,0.388258
0.299040,0.368716
0.327944,0.351587
0.356848,0.335100
0.385752,0.319161
0.414656,0.303694
0.443560,0.288639
0.472464,0.273945
0.501368,0.259571
0.530272,0.245483
0.559176,0.231651
0.588080,0.218051
0.616983,0.204660
0.645887,0.191461
0.674791,0.178437
0.703695,0.165574
0.732599,0.152859
0.761503,0.140281
0.790407,0.127829
0.819311,0.115496
0.848215,0.103274
0.877119,0.091154
0.906023,0.079130
0.934927,0.067197
0.963831,0.055349
0.992735,0.050000
1.021639,0.050000
1.050543,0.050000
1.079447,0.050000
1.108351,0.050000
1.137255,0.050000
1.166159,0.050000
1.195063,0.050000
1.223967,0.050000
1.252871,0.050000
1.281775,0.050000
1.310679,0.050000
1.339583,0.050000
1.368487,0.050000
1.397391,0.050000
1.426295,0.050000
