current_density_A_per_m2,voltage_V
0.000000,1.205986
182.607863,0.000000
365.215727,0.000000
547.823590,0.000000
730.431454,0.000000
913.039317,0.000000
1095.647180,0.000000
1278.255044,0.000000
1460.862907,0.000000
1643.470770,0.000000
1826.078634,0.000000
2008.686497,0.000000
2191.294361,0.000000
2373.902224,0.000000
2556.510087,0.000000
2739.117951,0.000000
2921.725814,0.000000
3104.333677,0.000000
3286.941541,0.000000
3469.549404,0.000000
3652.157268,0.000000
3834.765131,0.000000
4017.372994,0.000000
4199.980858,0.000000
4382.588721,0.000000
4565.196584,0.000000
4747.804448,0.000000
4930.412311,0.000000
5113.020175,0.000000
5295.628038,0.000000
5478.235901,0.000000
5660.843765,0.000000
5843.451628,0.000000
6026.059491,0.000000
6208.667355,0.000000
6391.275218,0.000000
6573.883082,0.000000
6756.490945,0.000000
6939.098808,0.000000
7121.706672,0.000000
7304.314535,0.000000
7486.922398,0.000000
7669.530262,0.000000
7852.138125,0.000000
8034.745989,0.000000
8217.353852,0.000000
8399.961715,0.000000
8582.569579,0.000000
8765.177442,0.000000
8947.785305,0.000000
9130.393169,0.000000
9313.001032,0.000000
9495.608896,0.000000
9678.216759,0.000000
9860.824622,0.000000
10043.432486,0.000000
10226.040349,0.000000
10408.648212,0.000000
10591.256076,0.000000
10773.863939,0.000000
