current_density_A_per_cm2,voltage_V
0.010000,1.044879
0.015523,1.024041
0.021045,1.005421
0.026568,0.988424
0.032091,0.972652
0.037614,0.957823
0.043136,0.943732
0.048659,0.930218
0.054182,0.917155
0.059705,0.904438
0.065227,0.891978
0.070750,0.879696
0.076273,0.867520
0.081796,0.855381
0.087318,0.843211
0.092841,0.830938
0.098364,0.818486
0.103887,0.805770
0.109409,0.792689
0.114932,0.779124
0.120455,0.764922
0.125978,0.749885
0.131500,0.733740
0.137023,0.716095
0.142546,0.696354
0.148069,0.673524
0.153591,0.645770
0.159114,0.609027
0.164637,0.550682
0.170160,0.447767
0.175682,0.443036
0.181205,0.438382
0.186728,0.433799
0.192251,0.429283
0.197773,0.424832
0.203296,0.420442
0.208819,0.416110
0.214342,0.411833
0.219864,0.407609
0.225387,0.403435
0.230910,0.399309
0.236433,0.395228
0.241955,0.391192
0.247478,0.387199
0.253001,0.383245
0.258524,0.379330
0.264046,0.375453
0.269569,0.371611
0.275092,0.367804
0.280615,0.364031
