current_density_A_per_cm2,voltage_V
0.010000,1.045575
0.034253,0.957667
0.058506,0.885016
0.082758,0.808544
0.107011,0.692309
0.131264,0.477261
0.155517,0.453133
0.179770,0.430906
0.204023,0.410144
0.228275,0.390544
0.252528,0.371891
0.276781,0.354022
0.301034,0.336814
0.325287,0.320170
0.349539,0.304014
0.373792,0.288284
0.398045,0.272929
0.422298,0.257907
0.446551,0.243181
0.470804,0.228723
0.495056,0.214505
0.519309,0.200507
0.543562,0.186708
0.567815,0.173092
0.592068,0.159644
0.616321,0.146351
0.640573,0.133202
0.664826,0.120185
0.689079,0.107293
0.713332,0.094516
0.737585,0.081847
0.761837,0.069278
0.786090,0.056805
0.810343,0.050000
0.834596,0.050000
0.858849,0.050000
0.883102,0.050000
0.907354,0.050000
0.931607,0.050000
0.955860,0.050000
0.980113,0.050000
1.004366,0.050000
1.028618,0.050000
1.052871,0.050000
1.077124,0.050000
1.101377,0.050000
1.125630,0.050000
1.149883,0.050000
1.174135,0.050000
1.198388,0.050000
