current_density_A_per_cm2,voltage_V
0.010000,1.052562
0.026806,0.998170
0.043612,0.956450
0.060418,0.921059
0.077224,0.889245
0.094030,0.859498
0.110835,0.830824
0.127641,0.802436
0.144447,0.773582
0.161253,0.743380
0.178059,0.710566
0.194865,0.672938
0.211671,0.625605
0.228477,0.552113
0.245283,0.395609
0.262089,0.383744
0.278895,0.372218
0.295701,0.360994
0.312506,0.350041
0.329312,0.339331
0.346118,0.328842
0.362924,0.318554
0.379730,0.308450
0.396536,0.298514
0.413342,0.288734
0.430148,0.279098
0.446954,0.269594
0.463760,0.260214
0.480566,0.250949
0.497371,0.241791
0.514177,0.232734
0.530983,0.223772
0.547789,0.214898
0.564595,0.206108
0.581401,0.197396
0.598207,0.188759
0.615013,0.180193
0.631819,0.171693
0.648625,0.163257
0.665431,0.154881
0.682236,0.146562
0.699042,0.138298
0.715848,0.130086
0.732654,0.121923
0.749460,0.113808
0.766266,0.105739
0.783072,0.097713
0.799878,0.089729
0.816684,0.081785
0.833490,0.073880
