current_density_A_per_cm2,voltage_V
0.010000,1.059991
0.017949,1.030436
0.025897,1.005167
0.033846,0.982752
0.041794,0.962348
0.049743,0.943412
0.057692,0.925571
0.065640,0.908553
0.073589,0.892150
0.081537,0.876193
0.089486,0.860541
0.097435,0.845070
0.105383,0.829661
0.113332,0.814197
0.121280,0.798557
0.129229,0.782605
0.137177,0.766180
0.145126,0.749084
0.153075,0.731057
0.161023,0.711738
0.168972,0.690590
0.176920,0.666757
0.184869,0.638711
0.192818,0.603280
0.200766,0.551788
0.208715,0.434651
0.216663,0.409479
0.224612,0.403054
0.232561,0.396732
0.240509,0.390509
0.248458,0.384377
0.256406,0.378331
0.264355,0.372367
0.272304,0.366480
0.280252,0.360666
0.288201,0.354921
0.296149,0.349242
0.304098,0.343625
0.312047,0.338067
0.319995,0.332566
0.327944,0.327118
0.335892,0.321722
0.343841,0.316375
0.351789,0.311076
0.359738,0.305821
0.367687,0.300610
0.375635,0.295440
0.383584,0.290309
0.391532,0.285217
0.399481,0.280162
