current_density_A_per_cm2,voltage_V
0.010000,1.056366
0.029208,0.995672
0.048417,0.949638
0.067625,0.910327
0.086833,0.874431
0.106041,0.840072
0.125250,0.805843
0.144458,0.770324
0.163666,0.731569
0.182874,0.685976
0.202083,0.623928
0.221291,0.484764
0.240499,0.404821
0.259708,0.391092
0.278916,0.377805
0.298124,0.364903
0.317332,0.352342
0.336541,0.340084
0.355749,0.328097
0.374957,0.316354
0.394165,0.304832
0.413374,0.293511
0.432582,0.282373
0.451790,0.271404
0.470999,0.260589
0.490207,0.249918
0.509415,0.239378
0.528623,0.228962
0.547832,0.218660
0.567040,0.208465
0.586248,0.198369
0.605456,0.188368
0.624665,0.178454
0.643873,0.168624
0.663081,0.158871
0.682290,0.149192
0.701498,0.139583
0.720706,0.130040
0.739914,0.120560
0.759123,0.111140
0.778331,0.101776
0.797539,0.092467
0.816747,0.083209
0.835956,0.074000
0.855164,0.064838
0.874372,0.055721
0.893581,0.050000
0.912789,0.050000
0.931997,0.050000
0.951205,0.050000
