current_density_A_per_cm2,voltage_V
0.010000,1.046035
0.025948,0.982253
0.041896,0.927065
0.057843,0.872143
0.073791,0.808643
0.089739,0.708772
0.105687,0.506905
0.121635,0.488616
0.137582,0.471565
0.153530,0.455514
0.169478,0.440285
0.185426,0.425747
0.201374,0.411795
0.217322,0.398348
0.233269,0.385340
0.249217,0.372717
0.265165,0.360436
0.281113,0.348459
0.297061,0.336754
0.313008,0.325295
0.328956,0.314059
0.344904,0.303026
0.360852,0.292179
0.376800,0.281501
0.392747,0.270981
0.408695,0.260605
0.424643,0.250364
0.440591,0.240248
0.456539,0.230248
0.472487,0.220357
0.488434,0.210568
0.504382,0.200874
0.520330,0.191271
0.536278,0.181751
0.552226,0.172312
0.568173,0.162948
0.584121,0.153655
0.600069,0.144430
0.616017,0.135269
0.631965,0.126169
0.647912,0.117127
0.663860,0.108141
0.679808,0.099207
0.695756,0.090324
0.711704,0.081489
0.727652,0.072700
0.743599,0.063955
0.759547,0.055253
0.775495,0.050000
0.791443,0.050000
