current_density_A_per_cm2,voltage_V
0.010000,1.065353
0.017201,1.038083
0.024401,1.014381
0.031602,0.993113
0.038802,0.973584
0.046003,0.955334
0.053203,0.938037
0.060404,0.921452
0.067605,0.905388
0.074805,0.889690
0.082006,0.874220
0.089206,0.858856
0.096407,0.843475
0.103607,0.827954
0.110808,0.812157
0.118008,0.795928
0.125209,0.779073
0.132410,0.761345
0.139610,0.742402
0.146811,0.721746
0.154011,0.698589
0.161212,0.671561
0.168412,0.637904
0.175613,0.590533
0.182814,0.496904
0.190014,0.436666
0.197215,0.430369
0.204415,0.424180
0.211616,0.418090
0.218816,0.412095
0.226017,0.406188
0.233217,0.400365
0.240418,0.394620
0.247619,0.388950
0.254819,0.383349
0.262020,0.377816
0.269220,0.372346
0.276421,0.366937
0.283621,0.361585
0.290822,0.356287
0.298023,0.351042
0.305223,0.345846
0.312424,0.340699
0.319624,0.335597
0.326825,0.330538
0.334025,0.325522
0.341226,0.320546
0.348426,0.315608
0.355627,0.310708
0.362828,0.305843
