current_density_A_per_cm2,voltage_V
0.010000,1.039093
0.032867,0.966742
0.055734,0.911899
0.078602,0.863282
0.101469,0.815685
0.124336,0.764388
0.147203,0.700689
0.170071,0.585466
0.192938,0.430676
0.215805,0.413539
0.238672,0.397290
0.261539,0.381778
0.284407,0.366888
0.307274,0.352530
0.330141,0.338632
0.353008,0.325135
0.375875,0.311993
0.398743,0.299164
0.421610,0.286616
0.444477,0.274320
0.467344,0.262252
0.490212,0.250392
0.513079,0.238720
0.535946,0.227222
0.558813,0.215882
0.581680,0.204690
0.604548,0.193633
0.627415,0.182702
0.650282,0.171889
0.673149,0.161185
0.696017,0.150583
0.718884,0.140077
0.741751,0.129662
0.764618,0.119331
0.787485,0.109079
0.810353,0.098904
0.833220,0.088799
0.856087,0.078762
0.878954,0.068789
0.901821,0.058877
0.924689,0.050000
0.947556,0.050000
0.970423,0.050000
0.993290,0.050000
1.016158,0.050000
1.039025,0.050000
1.061892,0.050000
1.084759,0.050000
1.107626,0.050000
1.130494,0.050000
