current_density_A_per_m2,voltage_V
0.000000,1.208285
234.850309,0.000000
469.700618,0.000000
704.550926,0.000000
939.401235,0.000000
1174.251544,0.000000
1409.101853,0.000000
1643.952161,0.000000
1878.802470,0.000000
2113.652779,0.000000
2348.503088,0.000000
2583.353397,0.000000
2818.203705,0.000000
3053.054014,0.000000
3287.904323,0.000000
3522.754632,0.000000
3757.604940,0.000000
3992.455249,0.000000
4227.305558,0.000000
4462.155867,0.000000
4697.006175,0.000000
4931.856484,0.000000
5166.706793,0.000000
5401.557102,0.000000
5636.407411,0.000000
5871.257719,0.000000
6106.108028,0.000000
6340.958337,0.000000
6575.808646,0.000000
6810.658954,0.000000
7045.509263,0.000000
7280.359572,0.000000
7515.209881,0.000000
7750.060190,0.000000
7984.910498,0.000000
8219.760807,0.000000
8454.611116,0.000000
8689.461425,0.000000
8924.311733,0.000000
9159.162042,0.000000
9394.012351,0.000000
9628.862660,0.000000
9863.712968,0.000000
10098.563277,0.000000
10333.413586,0.000000
10568.263895,0.000000
10803.114204,0.000000
11037.964512,0.000000
11272.814821,0.000000
11507.665130,0.000000
11742.515439,0.000000
11977.365747,0.000000
12212.216056,0.000000
12447.066365,0.000000
12681.916674,0.000000
12916.766983,0.000000
13151.617291,0.000000
13386.467600,0.000000
13621.317909,0.000000
13856.168218,0.000000
