current_density_A_per_cm2,voltage_V
0.010000,1.042656
0.025374,0.986878
0.040747,0.940994
0.056121,0.899112
0.071495,0.857878
0.086869,0.814134
0.102242,0.762791
0.117616,0.689311
0.132990,0.479281
0.148363,0.464351
0.163737,0.450214
0.179111,0.436743
0.194485,0.423839
0.209858,0.411423
0.225232,0.399432
0.240606,0.387814
0.255979,0.376526
0.271353,0.365533
0.286727,0.354804
0.302101,0.344313
0.317474,0.334039
0.332848,0.323961
0.348222,0.314064
0.363596,0.304332
0.378969,0.294752
0.394343,0.285313
0.409717,0.276004
0.425090,0.266817
0.440464,0.257743
0.455838,0.248775
0.471212,0.239905
0.486585,0.231129
0.501959,0.222440
0.517333,0.213833
0.532706,0.205303
0.548080,0.196847
0.563454,0.188461
0.578828,0.180140
0.594201,0.171882
0.609575,0.163683
0.624949,0.155541
0.640322,0.147452
0.655696,0.139415
0.671070,0.131427
0.686444,0.123486
0.701817,0.115590
0.717191,0.107736
0.732565,0.099924
0.747938,0.092152
0.763312,0.084417
