current_density_A_per_cm2,voltage_V
0.010000,1.048936
0.032475,0.971487
0.054949,0.911259
0.077424,0.856003
0.099899,0.798660
0.122373,0.728755
0.144848,0.596503
0.167323,0.446167
0.189797,0.426609
0.212272,0.408193
0.234747,0.390709
0.257221,0.374000
0.279696,0.357943
0.302170,0.342445
0.324645,0.327431
0.347120,0.312838
0.369594,0.298618
0.392069,0.284727
0.414544,0.271132
0.437018,0.257802
0.459493,0.244712
0.481968,0.231840
0.504442,0.219166
0.526917,0.206675
0.549392,0.194351
0.571866,0.182182
0.594341,0.170155
0.616816,0.158261
0.639290,0.146491
0.661765,0.134835
0.684240,0.123288
0.706714,0.111841
0.729189,0.100489
0.751664,0.089227
0.774138,0.078048
0.796613,0.066949
0.819088,0.055925
0.841562,0.050000
0.864037,0.050000
0.886511,0.050000
0.908986,0.050000
0.931461,0.050000
0.953935,0.050000
0.976410,0.050000
0.998885,0.050000
1.021359,0.050000
1.043834,0.050000
1.066309,0.050000
1.088783,0.050000
1.111258,0.050000
