current_density_A_per_cm2,voltage_V
0.010000,1.039675
0.014243,1.024218
0.018485,1.010160
0.022728,0.997195
0.026970,0.985107
0.031213,0.973734
0.035456,0.962953
0.039698,0.952665
0.043941,0.942795
0.048183,0.933277
0.052426,0.924060
0.056668,0.915099
0.060911,0.906356
0.065154,0.897797
0.069396,0.889394
0.073639,0.881119
0.077881,0.872949
0.082124,0.864862
0.086367,0.856837
0.090609,0.848854
0.094852,0.840894
0.099094,0.832938
0.103337,0.824966
0.107580,0.816959
0.111822,0.808896
0.116065,0.800757
0.120307,0.792517
0.124550,0.784151
0.128792,0.775631
0.133035,0.766924
0.137278,0.757994
0.141520,0.748798
0.145763,0.739284
0.150005,0.729390
0.154248,0.719040
0.158491,0.708136
0.162733,0.696554
0.166976,0.684129
0.171218,0.670634
0.175461,0.655746
0.179703,0.638979
0.183946,0.619554
0.188189,0.596098
0.192431,0.565825
0.196674,0.521511
0.200916,0.429293
0.205159,0.424330
0.209402,0.421211
0.213644,0.418125
0.217887,0.415069
