current_density_A_per_m2,voltage_V
0.000000,1.209537
263.304295,0.000000
526.608590,0.000000
789.912885,0.000000
1053.217181,0.000000
1316.521476,0.000000
1579.825771,0.000000
1843.130066,0.000000
2106.434361,0.000000
2369.738656,0.000000
2633.042951,0.000000
2896.347247,0.000000
3159.651542,0.000000
3422.955837,0.000000
3686.260132,0.000000
3949.564427,0.000000
4212.868722,0.000000
4476.173017,0.000000
4739.477313,0.000000
5002.781608,0.000000
5266.085903,0.000000
5529.390198,0.000000
5792.694493,0.000000
6055.998788,0.000000
6319.303083,0.000000
6582.607379,0.000000
6845.911674,0.000000
7109.215969,0.000000
7372.520264,0.000000
7635.824559,0.000000
7899.128854,0.000000
8162.433149,0.000000
8425.737445,0.000000
8689.041740,0.000000
8952.346035,0.000000
9215.650330,0.000000
9478.954625,0.000000
9742.258920,0.000000
10005.563216,0.000000
10268.867511,0.000000
10532.171806,0.000000
10795.476101,0.000000
11058.780396,0.000000
11322.084691,0.000000
11585.388986,0.000000
11848.693282,0.000000
12111.997577,0.000000
12375.301872,0.000000
12638.606167,0.000000
12901.910462,0.000000
13165.214757,0.000000
13428.519052,0.000000
13691.823348,0.000000
13955.127643,0.000000
14218.431938,0.000000
14481.736233,0.000000
14745.040528,0.000000
15008.344823,0.000000
15271.649118,0.000000
15534.953414,0.000000
