current_density_A_per_m2,voltage_V
0.000000,1.206231
188.181019,0.000000
376.362038,0.000000
564.543056,0.000000
752.724075,0.000000
940.905094,0.000000
1129.086113,0.000000
1317.267132,0.000000
1505.448151,0.000000
1693.629169,0.000000
1881.810188,0.000000
2069.991207,0.000000
2258.172226,0.000000
2446.353245,0.000000
2634.534264,0.000000
2822.715282,0.000000
3010.896301,0.000000
3199.077320,0.000000
3387.258339,0.000000
3575.439358,0.000000
3763.620377,0.000000
3951.801395,0.000000
4139.982414,0.000000
4328.163433,0.000000
4516.344452,0.000000
4704.525471,0.000000
4892.706490,0.000000
5080.887508,0.000000
5269.068527,0.000000
5457.249546,0.000000
5645.430565,0.000000
5833.611584,0.000000
6021.792603,0.000000
6209.973621,0.000000
6398.154640,0.000000
6586.335659,0.000000
6774.516678,0.000000
6962.697697,0.000000
7150.878716,0.000000
7339.059734,0.000000
7527.240753,0.000000
7715.421772,0.000000
7903.602791,0.000000
8091.783810,0.000000
8279.964829,0.000000
8468.145847,0.000000
8656.326866,0.000000
8844.507885,0.000000
9032.688904,0.000000
9220.869923,0.000000
9409.050942,0.000000
9597.231960,0.000000
9785.412979,0.000000
9973.593998,0.000000
10161.775017,0.000000
10349.956036,0.000000
10538.137055,0.000000
10726.318073,0.000000
10914.499092,0.000000
11102.680111,0.000000
