current_density_A_per_cm2,voltage_V
0.010000,1.055916
0.036696,0.979157
0.063393,0.925485
0.090089,0.881206
0.116785,0.841586
0.143482,0.804248
0.170178,0.767604
0.196875,0.730233
0.223571,0.690394
0.250267,0.645180
0.276964,0.587808
0.303660,0.489849
0.330356,0.347700
0.357053,0.331648
0.383749,0.316074
0.410445,0.300916
0.437142,0.286124
0.463838,0.271656
0.490535,0.257478
0.517231,0.243560
0.543927,0.229877
0.570624,0.216407
0.597320,0.203131
0.624016,0.190033
0.650713,0.177099
0.677409,0.164314
0.704106,0.151670
0.730802,0.139154
0.757498,0.126759
0.784195,0.114475
0.810891,0.102296
0.837587,0.090216
0.864284,0.078227
0.890980,0.066325
0.917676,0.054505
0.944373,0.050000
0.971069,0.050000
0.997766,0.050000
1.024462,0.050000
1.051158,0.050000
1.077855,0.050000
1.104551,0.050000
1.131247,0.050000
1.157944,0.050000
1.184640,0.050000
1.211336,0.050000
1.238033,0.050000
1.264729,0.050000
1.291426,0.050000
1.318122,0.050000
