current_density_A_per_cm2,voltage_V
0.010000,1.036627
0.030947,0.958536
0.051895,0.890687
0.072842,0.816289
0.093790,0.692934
0.114737,0.495696
0.135685,0.474166
0.156632,0.454348
0.177580,0.435857
0.198527,0.418425
0.219475,0.401859
0.240422,0.386012
0.261369,0.370774
0.282317,0.356056
0.303264,0.341790
0.324212,0.327918
0.345159,0.314393
0.366107,0.301177
0.387054,0.288238
0.408002,0.275547
0.428949,0.263081
0.449897,0.250819
0.470844,0.238743
0.491792,0.226838
0.512739,0.215091
0.533686,0.203488
0.554634,0.192020
0.575581,0.180676
0.596529,0.169448
0.617476,0.158329
0.638424,0.147310
0.659371,0.136387
0.680319,0.125553
0.701266,0.114802
0.722214,0.104131
0.743161,0.093534
0.764108,0.083008
0.785056,0.072549
0.806003,0.062153
0.826951,0.051818
0.847898,0.050000
0.868846,0.050000
0.889793,0.050000
0.910741,0.050000
0.931688,0.050000
0.952636,0.050000
0.973583,0.050000
0.994530,0.050000
1.015478,0.050000
1.036425,0.050000
