current_density_A_per_cm2,voltage_V
0.010000,1.042650
0.022254,0.996829
0.034507,0.958525
0.046761,0.924024
0.059015,0.891273
0.071268,0.858770
0.083522,0.825024
0.095776,0.788005
0.108029,0.743936
0.120283,0.682538
0.132537,0.531642
0.144790,0.465870
0.157044,0.454379
0.169298,0.443351
0.181552,0.432727
0.193805,0.422460
0.206059,0.412510
0.218313,0.402843
0.230566,0.393432
0.242820,0.384251
0.255074,0.375280
0.267327,0.366501
0.279581,0.357896
0.291835,0.349453
0.304088,0.341159
0.316342,0.333003
0.328596,0.324975
0.340849,0.317066
0.353103,0.309268
0.365357,0.301574
0.377610,0.293978
0.389864,0.286473
0.402118,0.279054
0.414371,0.271717
0.426625,0.264456
0.438879,0.257267
0.451132,0.250148
0.463386,0.243094
0.475640,0.236101
0.487893,0.229168
0.500147,0.222290
0.512401,0.215467
0.524655,0.208694
0.536908,0.201970
0.549162,0.195292
0.561416,0.188660
0.573669,0.182070
0.585923,0.175521
0.598177,0.169011
0.610430,0.162540
