current_density_A_per_cm2,voltage_V
0.010000,1.040809
0.021080,0.998970
0.032160,0.963529
0.043239,0.931488
0.054319,0.901139
0.065399,0.871248
0.076479,0.840661
0.087559,0.807965
0.098639,0.770899
0.109718,0.724676
0.120798,0.653772
0.131878,0.478432
0.142958,0.467581
0.154038,0.457173
0.165118,0.447152
0.176197,0.437475
0.187277,0.428102
0.198357,0.419003
0.209437,0.410151
0.220517,0.401521
0.231597,0.393095
0.242676,0.384853
0.253756,0.376782
0.264836,0.368868
0.275916,0.361098
0.286996,0.353463
0.298076,0.345952
0.309155,0.338556
0.320235,0.331270
0.331315,0.324084
0.342395,0.316994
0.353475,0.309993
0.364555,0.303076
0.375634,0.296238
0.386714,0.289476
0.397794,0.282784
0.408874,0.276160
0.419954,0.269599
0.431034,0.263099
0.442113,0.256657
0.453193,0.250269
0.464273,0.243934
0.475353,0.237649
0.486433,0.231412
0.497513,0.225221
0.508592,0.219073
0.519672,0.212967
0.530752,0.206902
0.541832,0.200875
0.552912,0.194886
