current_density_A_per_cm2,voltage_V
0.010000,1.046446
0.024294,0.995580
0.038588,0.954040
0.052882,0.916949
0.067176,0.881788
0.081470,0.846749
0.095764,0.809989
0.110058,0.768806
0.124352,0.717504
0.138646,0.635905
0.152940,0.463741
0.167234,0.450793
0.181528,0.438396
0.195822,0.426474
0.210116,0.414968
0.224410,0.403826
0.238704,0.393007
0.252998,0.382477
0.267292,0.372205
0.281587,0.362168
0.295881,0.352343
0.310175,0.342711
0.324469,0.333256
0.338763,0.323964
0.353057,0.314821
0.367351,0.305818
0.381645,0.296942
0.395939,0.288187
0.410233,0.279543
0.424527,0.271003
0.438821,0.262560
0.453115,0.254210
0.467409,0.245945
0.481703,0.237761
0.495997,0.229655
0.510291,0.221620
0.524585,0.213654
0.538879,0.205754
0.553173,0.197915
0.567467,0.190134
0.581761,0.182410
0.596055,0.174738
0.610349,0.167118
0.624643,0.159546
0.638937,0.152020
0.653231,0.144539
0.667525,0.137101
0.681819,0.129703
0.696113,0.122344
0.710407,0.115023
