current_density_A_per_m2,voltage_V
0.000000,1.208595
241.888791,0.000000
483.777583,0.000000
725.666374,0.000000
967.555166,0.000000
1209.443957,0.000000
1451.332749,0.000000
1693.221540,0.000000
1935.110332,0.000000
2176.999123,0.000000
2418.887915,0.000000
2660.776706,0.000000
2902.665498,0.000000
3144.554289,0.000000
3386.443081,0.000000
3628.331872,0.000000
3870.220664,0.000000
4112.109455,0.000000
4353.998247,0.000000
4595.887038,0.000000
4837.775830,0.000000
5079.664621,0.000000
5321.553413,0.000000
5563.442204,0.000000
5805.330996,0.000000
6047.219787,0.000000
6289.108579,0.000000
6530.997370,0.000000
6772.886162,0.000000
7014.774953,0.000000
7256.663745,0.000000
7498.552536,0.000000
7740.441328,0.000000
7982.330119,0.000000
8224.218911,0.000000
8466.107702,0.000000
8707.996494,0.000000
8949.885285,0.000000
9191.774077,0.000000
9433.662868,0.000000
9675.551660,0.000000
9917.440451,0.000000
10159.329243,0.000000
10401.218034,0.000000
10643.106826,0.000000
10884.995617,0.000000
11126.884409,0.000000
11368.773200,0.000000
11610.661992,0.000000
11852.550783,0.000000
12094.439575,0.000000
12336.328366,0.000000
12578.217158,0.000000
12820.105949,0.000000
13061.994741,0.000000
13303.883532,0.000000
13545.772324,0.000000
13787.661115,0.000000
14029.549907,0.000000
14271.438698,0.000000
