current_density_A_per_cm2,voltage_V
0.010000,1.053710
0.033825,0.984588
0.057649,0.935411
0.081474,0.894880
0.105299,0.858899
0.129123,0.825421
0.152948,0.793167
0.176772,0.761143
0.200597,0.728380
0.224422,0.693674
0.248246,0.655137
0.272071,0.608982
0.295896,0.544443
0.319720,0.377121
0.343545,0.342964
0.367370,0.329110
0.391194,0.315612
0.415019,0.302430
0.438843,0.289530
0.462668,0.276884
0.486493,0.264467
0.510317,0.252258
0.534142,0.240239
0.557967,0.228394
0.581791,0.216708
0.605616,0.205170
0.629441,0.193768
0.653265,0.182493
0.677090,0.171336
0.700914,0.160288
0.724739,0.149343
0.748564,0.138494
0.772388,0.127736
0.796213,0.117062
0.820038,0.106468
0.843862,0.095951
0.867687,0.085504
0.891512,0.075125
0.915336,0.064811
0.939161,0.054557
0.962985,0.050000
0.986810,0.050000
1.010635,0.050000
1.034459,0.050000
1.058284,0.050000
1.082109,0.050000
1.105933,0.050000
1.129758,0.050000
1.153583,0.050000
1.177407,0.050000
