current_density_A_per_cm2,voltage_V
0.010000,1.056894
0.019270,1.024668
0.028540,0.997864
0.037810,0.974525
0.047080,0.953572
0.056349,0.934340
0.065619,0.916390
0.074889,0.899413
0.084159,0.883180
0.093429,0.867515
0.102699,0.852276
0.111969,0.837343
0.121239,0.822611
0.130509,0.807985
0.139778,0.793371
0.149048,0.778677
0.158318,0.763802
0.167588,0.748636
0.176858,0.733047
0.186128,0.716877
0.195398,0.699920
0.204668,0.681899
0.213938,0.662416
0.223207,0.640871
0.232477,0.616269
0.241747,0.586769
0.251017,0.548305
0.260287,0.488265
0.269557,0.379049
0.278827,0.372660
0.288097,0.366365
0.297367,0.360157
0.306636,0.354031
0.315906,0.347984
0.325176,0.342009
0.334446,0.336104
0.343716,0.330265
0.352986,0.324489
0.362256,0.318773
0.371526,0.313113
0.380795,0.307507
0.390065,0.301953
0.399335,0.296448
0.408605,0.290990
0.417875,0.285578
0.427145,0.280209
0.436415,0.274881
0.445685,0.269593
0.454955,0.264343
0.464224,0.259130
