current_density_A_per_cm2,voltage_V
0.010000,1.043996
0.013878,1.028077
0.017755,1.013317
0.021633,0.999464
0.025510,0.986327
0.029388,0.973761
0.033265,0.961651
0.037143,0.949900
0.041020,0.938429
0.044898,0.927168
0.048776,0.916054
0.052653,0.905028
0.056531,0.894036
0.060408,0.883020
0.064286,0.871924
0.068163,0.860688
0.072041,0.849243
0.075918,0.837512
0.079796,0.825405
0.083673,0.812811
0.087551,0.799590
0.091429,0.785558
0.095306,0.770466
0.099184,0.753956
0.103061,0.735490
0.106939,0.714194
0.110816,0.688488
0.114694,0.655045
0.118571,0.604534
0.122449,0.489317
0.126327,0.485228
0.130204,0.481207
0.134082,0.477249
0.137959,0.473351
0.141837,0.469512
0.145714,0.465727
0.149592,0.461994
0.153469,0.458311
0.157347,0.454676
0.161224,0.451087
0.165102,0.447542
0.168980,0.444038
0.172857,0.440575
0.176735,0.437151
0.180612,0.433763
0.184490,0.430411
0.188367,0.427094
0.192245,0.423810
0.196122,0.420557
0.200000,0.417336
